Name,Total 3P Made,Total 3P Att,Total 3P%,Cold 3P Made,Cold 3P Att,Cold 3P%,Hot 3P Made,Hot 3P Att,Hot 3P%,Hot/Cold Diff,Hot Shot Makeup
andre dawkins,1,6,16.666666666666664,1,6,16.666666666666664,0,0,0,-16.666666666666664,-1
carlos rogers,0.18181818181818182,1.9090909090909092,9.523809523809524,0.18181818181818182,1.9090909090909092,9.523809523809524,0,0,0,-9.523809523809524,-1
ron mercer,8.142857142857142,30.285714285714285,26.88679245283019,7.714285714285714,29.714285714285715,25.961538461538463,0.42857142857142855,0.5714285714285714,75,49.03846153846153,1.8867924528301887
will bynum,10.5,38.625,27.184466019417474,10.25,37.125,27.609427609427613,0.25,1.5,16.666666666666664,-10.942760942760948,3.8834951456310676
landry fields,24,72.2,33.2409972299169,23,69.8,32.95128939828081,1,2.4,41.66666666666667,8.715377268385865,3.324099722991689
jeremy pargo,17.5,56,31.25,17,50.5,33.663366336633665,0.5,5.5,9.090909090909092,-24.57245724572457,9.821428571428571
jahlil okafor,0.5,3,16.666666666666664,0.5,3,16.666666666666664,0,0,0,-16.666666666666664,-1
paul millsap,30.272727272727273,92.18181818181819,32.84023668639053,27.727272727272727,85.36363636363636,32.481363152289674,2.5454545454545454,6.818181818181818,37.33333333333333,4.851970181043654,7.396449704142012
nikola jokic,36.5,111.5,32.73542600896861,35.5,108.5,32.71889400921659,1,3,33.33333333333333,0.6144393241167379,2.690582959641256
walter mccarty,49.75,141.125,35.25243578387954,44.875,127.125,35.299901671583086,4.875,14,34.82142857142857,-0.47847310015451683,9.920283436669619
chuck hayes,0,1.2727272727272727,0,0,1.2727272727272727,0,0,0,0,0,-1
brandon hunter,0,1.5,0,0,1.5,0,0,0,0,0,-1
donta smith,4,13,30.76923076923077,4,12.5,32,0,0.5,0,-32,3.8461538461538463
adrian griffin,5.555555555555555,20,27.77777777777778,5.333333333333333,19,28.07017543859649,0.2222222222222222,1,22.22222222222222,-5.847953216374268,5
nate huffman,0,0,0,0,0,0,0,0,0,0,0
kendrick perkins,0,1.0769230769230769,0,0,1.0769230769230769,0,0,0,0,0,-1
billy thomas,10.333333333333334,34,30.3921568627451,9,28.666666666666668,31.3953488372093,1.3333333333333333,5.333333333333333,25,-6.395348837209301,15.686274509803921
mike taylor,13,40,32.5,12,37,32.432432432432435,1,3,33.33333333333333,0.9009009009008935,7.5
jeff sheppard,2,7,28.57142857142857,2,7,28.57142857142857,0,0,0,-28.57142857142857,-1
terry catledge,0,0,0,0,0,0,0,0,0,0,0
jameer nelson,85.53846153846153,231.53846153846155,36.943521594684384,76.84615384615384,206.92307692307693,37.13754646840148,8.692307692307692,24.615384615384617,35.3125,-1.8250464684014815,10.631229235880399
eric bledsoe,51.285714285714285,153.57142857142858,33.3953488372093,49.42857142857143,146.14285714285714,33.82209188660802,1.8571428571428572,7.428571428571429,25,-8.822091886608021,4.837209302325581
tim frazier,20.333333333333332,64.33333333333333,31.606217616580313,20,62.333333333333336,32.0855614973262,0.3333333333333333,2,16.666666666666664,-15.41889483065954,3.108808290155441
mark davis,0,1,0,0,1,0,0,0,0,0,-1
josh howard,34.2,102.9,33.23615160349854,33.1,99.1,33.40060544904138,1.1,3.8,28.947368421052634,-4.453237027988745,3.69290573372206
will blalock,1,5,20,1,4,25,0,1,0,-25,20
dontell jefferson,1,2,50,1,2,50,0,0,0,-50,-1
melvin booker,0,0,0,0,0,0,0,0,0,0,0
tim ohlbrecht,0,0,0,0,0,0,0,0,0,0,0
jordan mickey,0,0.5,0,0,0.5,0,0,0,0,0,-1
micheal williams,0,0,0,0,0,0,0,0,0,0,0
joe stephens,0,8,0,0,8,0,0,0,0,0,-1
bobby portis,24,74,32.432432432432435,22,68,32.35294117647059,2,6,33.33333333333333,0.9803921568627416,8.108108108108109
jay williams,65,202,32.17821782178218,61,186,32.795698924731184,4,16,25,-7.795698924731184,7.920792079207921
bernard robinson,1.6666666666666667,10.333333333333334,16.129032258064516,1.6666666666666667,10.333333333333334,16.129032258064516,0,0,0,-16.129032258064516,-1
luke ridnour,48.666666666666664,139.5,34.88649940262844,45.666666666666664,132.58333333333334,34.443746071653045,3,6.916666666666667,43.373493975903614,8.929747904250569,4.9581839904420555
lee mayberry,0.25,1.25,20,0.25,1.25,20,0,0,0,-20,-1
jermaine taylor,9.5,33.5,28.35820895522388,9.5,31.5,30.158730158730158,0,2,0,-30.158730158730158,5.970149253731343
donatas motiejunas,24.2,80.8,29.950495049504948,23.6,75.6,31.216931216931222,0.6,5.2,11.538461538461538,-19.678469678469682,6.435643564356436
rex chapman,10.444444444444445,30.444444444444443,34.306569343065696,9.777777777777779,28.666666666666668,34.10852713178294,0.6666666666666666,1.7777777777777777,37.5,3.3914728682170576,5.839416058394161
shelden williams,0.3333333333333333,1.5,22.22222222222222,0.3333333333333333,1.5,22.22222222222222,0,0,0,-22.22222222222222,-1
shaquille o'neal,0,0.3684210526315789,0,0,0.3684210526315789,0,0,0,0,0,-1
vlade divac,2.357142857142857,9.571428571428571,24.62686567164179,2.357142857142857,9.571428571428571,24.62686567164179,0,0,0,-24.62686567164179,-1
jarvis hayes,56,157.28571428571428,35.60399636693915,51.285714285714285,142.42857142857142,36.00802407221666,4.714285714285714,14.857142857142858,31.73076923076923,-4.2772548414474265,9.445958219800183
loren meyer,0.5,2.5,20,0.5,2.5,20,0,0,0,-20,-1
scott burrell,12.444444444444445,34.44444444444444,36.12903225806452,10.88888888888889,30.11111111111111,36.16236162361624,1.5555555555555556,4.333333333333333,35.897435897435905,-0.26492572618033705,12.580645161290322
dominic mcguire,0.5,2.6666666666666665,18.75,0.5,2.6666666666666665,18.75,0,0,0,-18.75,-1
jerome beasley,0,0,0,0,0,0,0,0,0,0,0
marlon garnett,6,23,26.08695652173913,6,21,28.57142857142857,0,2,0,-28.57142857142857,8.695652173913043
matt freije,8.5,38,22.36842105263158,7,36,19.444444444444446,1.5,2,75,55.55555555555556,5.263157894736842
deandre jordan,0.1111111111111111,1.2222222222222223,9.09090909090909,0.1111111111111111,1.2222222222222223,9.09090909090909,0,0,0,-9.09090909090909,-1
wesley matthews,156.5,408.125,38.34609494640123,137.5,355.875,38.63716192483316,19,52.25,36.36363636363637,-2.2735255611967915,12.802450229709036
b.j. tyler,0,0,0,0,0,0,0,0,0,0,0
grant long,1.1111111111111112,6.333333333333333,17.54385964912281,1.1111111111111112,6.111111111111111,18.181818181818183,0,0.2222222222222222,0,-18.181818181818183,3.508771929824561
raul lopez,22.5,65,34.61538461538461,21,62,33.87096774193548,1.5,3,50,16.12903225806452,4.615384615384616
furkan aldemir,0,5,0,0,5,0,0,0,0,0,-1
francisco garcia,58.1,162.7,35.709895513214505,52.8,148.4,35.57951482479784,5.3,14.3,37.06293706293706,1.4834222381392195,8.789182544560543
vladimir stepania,0.3333333333333333,2.5,13.333333333333334,0.3333333333333333,2.5,13.333333333333334,0,0,0,-13.333333333333334,-1
shane edwards,0,0,0,0,0,0,0,0,0,0,0
emanual davis,29.25,86,34.01162790697674,28,81.75,34.25076452599388,1.25,4.25,29.411764705882355,-4.838999820111525,4.941860465116279
mario kasun,0,0.5,0,0,0.5,0,0,0,0,0,-1
marcus morris,87.5,246.33333333333334,35.520974289580515,80.83333333333333,227.83333333333334,35.479151426481344,6.666666666666667,18.5,36.03603603603604,0.5568846095546931,7.510148849797023
allan houston,49.357142857142854,122.35714285714286,40.338587273788676,45.57142857142857,112.57142857142857,40.482233502538065,3.7857142857142856,9.785714285714286,38.68613138686131,-1.796102115676753,7.997664915353182
donyell marshall,64.27272727272727,175.36363636363637,36.65111456713323,58.72727272727273,158.63636363636363,37.02005730659026,5.545454545454546,16.727272727272727,33.152173913043484,-3.8678833935467765,9.538621047174702
paul zipser,33,99,33.33333333333333,31,89,34.831460674157306,2,10,20,-14.831460674157306,10.1010101010101
marko jaric,41.285714285714285,120,34.404761904761905,39.714285714285715,115.42857142857143,34.40594059405941,1.5714285714285714,4.571428571428571,34.375,-0.030940594059408966,3.8095238095238093
renaldo balkman,1.8333333333333333,10.666666666666666,17.1875,1.8333333333333333,10.5,17.46031746031746,0,0.16666666666666666,0,-17.46031746031746,1.5625
julyan stone,1.3333333333333333,6.333333333333333,21.052631578947366,1.3333333333333333,6.333333333333333,21.052631578947366,0,0,0,-21.052631578947366,-1
rodney rogers,59.857142857142854,171.57142857142858,34.887593671940046,55.57142857142857,158.57142857142858,35.04504504504504,4.285714285714286,13,32.967032967032964,-2.0780120780120797,7.577019150707744
troy daniels,63,155,40.64516129032258,54,130,41.53846153846154,9,25,36,-5.53846153846154,16.129032258064516
deshawn stevenson,42.30769230769231,124.38461538461539,34.01360544217687,37.84615384615385,110,34.40559440559441,4.461538461538462,14.384615384615385,31.016042780748666,-3.3895516248457405,11.564625850340136
melvin ely,0,0.3333333333333333,0,0,0.3333333333333333,0,0,0,0,0,-1
nenad krstic,0.2857142857142857,2,14.285714285714285,0.2857142857142857,2,14.285714285714285,0,0,0,-14.285714285714285,-1
rashard lewis,111.6875,289.0625,38.637837837837836,100.375,259.375,38.69879518072289,11.3125,29.6875,38.10526315789474,-0.5935320228281498,10.27027027027027
isaiah taylor,0,2,0,0,2,0,0,0,0,0,-1
mike tobey,0,0,0,0,0,0,0,0,0,0,0
tracy mcgrady,76.21428571428571,225.5,33.79790940766551,66.07142857142857,197.42857142857142,33.465991316931984,10.142857142857142,28.071428571428573,36.13231552162849,2.666324204696508,12.448527082673424
evan eschmeyer,0,0,0,0,0,0,0,0,0,0,0
awvee storey,1.3333333333333333,5.333333333333333,25,1.3333333333333333,5.333333333333333,25,0,0,0,-25,-1
andy toolson,0,0,0,0,0,0,0,0,0,0,0
bison dele,0,0.14285714285714285,0,0,0.14285714285714285,0,0,0,0,0,-1
bryant stith,16.3,47.2,34.53389830508474,14.7,42.9,34.26573426573427,1.6,4.3,37.2093023255814,2.9435680598471308,9.110169491525424
junior harrington,6.666666666666667,24.333333333333332,27.397260273972606,6.666666666666667,23.666666666666668,28.169014084507044,0,0.6666666666666666,0,-28.169014084507044,2.73972602739726
kenyon martin,4.4,18.8,23.404255319148938,4.133333333333334,18.4,22.46376811594203,0.26666666666666666,0.4,66.66666666666666,44.202898550724626,2.127659574468085
tyson chandler,0,0.625,0,0,0.625,0,0,0,0,0,-1
paul davis,0,0.25,0,0,0.25,0,0,0,0,0,-1
trevor ariza,87.92307692307692,250.69230769230768,35.07210800859159,77.84615384615384,223.53846153846155,34.824501032346866,10.076923076923077,27.153846153846153,37.110481586402265,2.2859805540553992,10.831543418226449
greg graham,0,0,0,0,0,0,0,0,0,0,0
corliss williamson,0.6,2.9,20.689655172413794,0.6,2.8,21.42857142857143,0,0.1,0,-21.42857142857143,3.4482758620689653
robert horry,26.058823529411764,75.52941176470588,34.50155763239876,24.352941176470587,69.3529411764706,35.11450381679389,1.7058823529411764,6.176470588235294,27.619047619047617,-7.495456197746275,8.177570093457943
isaiah canaan,77.5,220,35.22727272727273,66.25,190,34.868421052631575,11.25,30,37.5,2.631578947368425,13.636363636363635
courtney alexander,13.666666666666666,40.333333333333336,33.88429752066116,12.333333333333334,38,32.45614035087719,1.3333333333333333,2.3333333333333335,57.14285714285714,24.686716791979947,5.785123966942149
david vanterpool,0,6,0,0,6,0,0,0,0,0,-1
james edwards,0,0,0,0,0,0,0,0,0,0,0
adonis jordan,0,2,0,0,2,0,0,0,0,0,-1
allen iverson,69.5,224.41666666666666,30.96917935388043,64.33333333333333,206.25,31.191919191919187,5.166666666666667,18.166666666666668,28.440366972477065,-2.7515522194421216,8.095061269959155
james harden,172.75,475.125,36.35885293343857,154.625,421.875,36.65185185185185,18.125,53.25,34.037558685446015,-2.6142931664058366,11.207576953433307
ed pinckney,0,0,0,0,0,0,0,0,0,0,0
terry dehere,2.2857142857142856,5.571428571428571,41.02564102564102,2,5.285714285714286,37.83783783783784,0.2857142857142857,0.2857142857142857,100,62.16216216216216,5.128205128205128
omar cook,0,2.5,0,0,2.5,0,0,0,0,0,-1
kelenna azubuike,42,102.8,40.856031128404666,39.2,97.6,40.16393442622952,2.8,5.2,53.84615384615385,13.68221941992433,5.058365758754864
aron baynes,0.2,1.4,14.285714285714288,0.2,1.4,14.285714285714288,0,0,0,-14.285714285714288,-1
michael smith,0,0.375,0,0,0.375,0,0,0,0,0,-1
josh childress,12.375,37.625,32.89036544850498,12.125,37,32.77027027027027,0.25,0.625,40,7.229729729729733,1.6611295681063125
rudy fernandez,103.25,286.75,36.00697471665214,95.5,268,35.634328358208954,7.75,18.75,41.333333333333336,5.699004975124382,6.538796861377507
josh huestis,3,5,60,2.5,4.5,55.55555555555556,0.5,0.5,100,44.44444444444444,10
bostjan nachbar,54.166666666666664,144.5,37.48558246828143,48.833333333333336,130.83333333333334,37.324840764331206,5.333333333333333,13.666666666666666,39.02439024390244,1.6995494795712318,9.457900807381776
andre emmett,0,0.5,0,0,0.5,0,0,0,0,0,-1
sheldon mcclellan,7,30,23.333333333333332,7,28,25,0,2,0,-25,6.666666666666667
tyreke evans,38.625,130.75,29.541108986615676,36.5,124.5,29.31726907630522,2.125,6.25,34,4.6827309236947805,4.780114722753346
chasson randle,16,47,34.04255319148936,14,43,32.55813953488372,2,4,50,17.441860465116278,8.51063829787234
jamel thomas,0.5,3,16.666666666666664,0.5,3,16.666666666666664,0,0,0,-16.666666666666664,-1
anthony tolliver,63.55555555555556,175.66666666666666,36.17963314358001,58.333333333333336,160.88888888888889,36.25690607734807,5.222222222222222,14.777777777777779,35.338345864661655,-0.9185602126864154,8.412397216951298
corey benjamin,14.25,49.25,28.934010152284262,13.5,46,29.347826086956523,0.75,3.25,23.076923076923077,-6.270903010033447,6.598984771573605
stephen graham,8.833333333333334,28.666666666666668,30.813953488372093,8.333333333333334,27.333333333333332,30.487804878048784,0.5,1.3333333333333333,37.5,7.0121951219512155,4.651162790697674
obinna ekezie,0,0.25,0,0,0.25,0,0,0,0,0,-1
pavel podkolzin,0,0,0,0,0,0,0,0,0,0,0
nikola vucevic,5,16.833333333333332,29.702970297029708,4.5,16,28.125,0.5,0.8333333333333334,60,31.875,4.9504950495049505
jarell eddie,9.5,31.5,30.158730158730158,8,28,28.57142857142857,1.5,3.5,42.857142857142854,14.285714285714285,11.11111111111111
dell curry,24.636363636363637,60.27272727272727,40.874811463046754,22.636363636363637,54.63636363636363,41.43094841930117,2,5.636363636363637,35.48387096774193,-5.947077451559238,9.351432880844646
harold jamison,0,0,0,0,0,0,0,0,0,0,0
nick collison,1.6153846153846154,7.769230769230769,20.792079207920793,1.5384615384615385,7.615384615384615,20.202020202020204,0.07692307692307693,0.15384615384615385,50,29.797979797979796,1.9801980198019802
courtney sims,0,0,0,0,0,0,0,0,0,0,0
trevor booker,9.571428571428571,30.428571428571427,31.455399061032864,9.428571428571429,29.857142857142858,31.57894736842105,0.14285714285714285,0.5714285714285714,25,-6.578947368421051,1.8779342723004695
darington hobson,0,6,0,0,6,0,0,0,0,0,-1
player1_name,0,0,0,0,0,0,0,0,0,0,0
montrezl harrell,0.5,4,12.5,0.5,4,12.5,0,0,0,-12.5,-1
mike dunleavy,86.93333333333334,230.66666666666666,37.687861271676304,78.86666666666666,208.8,37.771392081736906,8.066666666666666,21.866666666666667,36.890243902439025,-0.881148179297881,9.479768786127169
maurice baker,0,0,0,0,0,0,0,0,0,0,0
alexis ajinca,1.7142857142857142,6,28.57142857142857,1.7142857142857142,5.714285714285714,30,0,0.2857142857142857,0,-30,4.761904761904762
malcolm lee,3.3333333333333335,11.333333333333334,29.411764705882355,3.3333333333333335,11.333333333333334,29.411764705882355,0,0,0,-29.411764705882355,-1
grant jerrett,1,15,6.666666666666667,1,12,8.333333333333332,0,3,0,-8.333333333333332,20
vernon maxwell,18.1,56.5,32.0353982300885,15.8,50.2,31.47410358565737,2.3,6.3,36.507936507936506,5.033832922279135,11.150442477876107
jusuf nurkic,0,2,0,0,2,0,0,0,0,0,-1
sasha pavlovic,30.8,89,34.60674157303371,28.9,83.8,34.48687350835322,1.9,5.2,36.53846153846153,2.051588030108313,5.842696629213483
ricky ledo,6.5,17.5,37.142857142857146,6.5,17.5,37.142857142857146,0,0,0,-37.142857142857146,-1
hiram fuller,0,0,0,0,0,0,0,0,0,0,0
tim quarterman,5,13,38.46153846153847,5,13,38.46153846153847,0,0,0,-38.46153846153847,-1
patty mills,74,187.25,39.519359145527375,65.875,164,40.167682926829265,8.125,23.25,34.946236559139784,-5.221446367689481,12.416555407209612
reggie williams,24.875,68.125,36.51376146788991,22.25,61.75,36.032388663967616,2.625,6.375,41.17647058823529,5.144081924267674,9.357798165137615
troy williams,18,62,29.03225806451613,16,56,28.57142857142857,2,6,33.33333333333333,4.761904761904759,9.67741935483871
derek harper,5.375,14.625,36.75213675213676,4.875,13.375,36.44859813084112,0.5,1.25,40,3.5514018691588802,8.547008547008547
jeff ayres,0.3333333333333333,0.8333333333333334,40,0.3333333333333333,0.8333333333333334,40,0,0,0,-40,-1
shareef abdur-rahim,12.6,44.1,28.57142857142857,12.6,43.6,28.899082568807337,0,0.5,0,-28.899082568807337,1.1337868480725624
orien greene,2.75,13,21.153846153846153,2.75,12.75,21.568627450980394,0,0.25,0,-21.568627450980394,1.9230769230769231
jonny flynn,39.333333333333336,116.33333333333333,33.810888252149,36.333333333333336,105.66666666666667,34.38485804416404,3,10.666666666666666,28.125,-6.259858044164041,9.169054441260744
sam dekker,30,93.5,32.0855614973262,28,87,32.18390804597701,2,6.5,30.76923076923077,-1.414677276746243,6.951871657754011
tomas satoransky,9,37,24.324324324324326,9,37,24.324324324324326,0,0,0,-24.324324324324326,-1
anthony parker,73.375,180.75,40.594744121715074,69.125,170.875,40.45354791514264,4.25,9.875,43.037974683544306,2.584426768401663,5.463347164591978
elliot perry,2,6.181818181818182,32.35294117647059,2,6.090909090909091,32.83582089552239,0,0.09090909090909091,0,-32.83582089552239,1.4705882352941178
jamal murray,115,344,33.43023255813954,100,297,33.670033670033675,15,47,31.914893617021278,-1.755140053012397,13.662790697674417
sergei monia,9,34,26.47058823529412,9,34,26.47058823529412,0,0,0,-26.47058823529412,-1
thanasis antetokounmpo,0,1,0,0,1,0,0,0,0,0,-1
bryce drew,25,67.33333333333333,37.128712871287135,23.166666666666668,62.666666666666664,36.96808510638298,1.8333333333333333,4.666666666666667,39.28571428571428,2.3176291793312984,6.9306930693069315
herb williams,0,0,0,0,0,0,0,0,0,0,0
todd fuller,0,0,0,0,0,0,0,0,0,0,0
manu ginobili,95.4,257.53333333333336,37.04374838208646,85.06666666666666,228.26666666666668,37.26635514018691,10.333333333333334,29.266666666666666,35.307517084282466,-1.9588380559044438,11.364224695832254
cory alexander,12.75,43.75,29.142857142857142,12.5,39.75,31.446540880503143,0.25,4,6.25,-25.196540880503143,9.142857142857142
dan schayes,0,0,0,0,0,0,0,0,0,0,0
gerald henderson,31.125,95.25,32.677165354330704,29.75,90.5,32.87292817679558,1.375,4.75,28.947368421052634,-3.925559755742949,4.986876640419948
chandler parsons,100.5,269.1666666666667,37.33746130030959,91.83333333333333,246,37.330623306233065,8.666666666666666,23.166666666666668,37.41007194244604,0.07944863621297316,8.606811145510836
harvey grant,0.14285714285714285,0.8571428571428571,16.666666666666664,0.14285714285714285,0.8571428571428571,16.666666666666664,0,0,0,-16.666666666666664,-1
jason collins,0.5384615384615384,2.6153846153846154,20.588235294117645,0.5384615384615384,2.6153846153846154,20.588235294117645,0,0,0,-20.588235294117645,-1
zarko cabarkapa,8,29.333333333333332,27.272727272727277,7.333333333333333,27,27.160493827160494,0.6666666666666666,2.3333333333333335,28.57142857142857,1.4109347442680757,7.954545454545456
lance thomas,14.833333333333334,36.166666666666664,41.01382488479263,14.333333333333334,34.5,41.54589371980676,0.5,1.6666666666666667,30,-11.545893719806763,4.6082949308755765
patrick o'bryant,0,0.75,0,0,0.75,0,0,0,0,0,-1
pops mensah-bonsu,0,0.5,0,0,0.5,0,0,0,0,0,-1
jonathan bender,12.625,37.125,34.00673400673401,12,34.25,35.03649635036496,0.625,2.875,21.73913043478261,-13.297365915582354,7.744107744107744
eric maynor,22.2,63.4,35.01577287066246,22,61.2,35.947712418300654,0.2,2.2,9.090909090909092,-26.85680332739156,3.4700315457413256
lari ketner,0,0,0,0,0,0,0,0,0,0,0
dan dickau,29.833333333333332,87.5,34.095238095238095,27.833333333333332,80.83333333333333,34.43298969072165,2,6.666666666666667,30,-4.432989690721648,7.6190476190476195
torraye braggs,0,0,0,0,0,0,0,0,0,0,0
royce white,0,0,0,0,0,0,0,0,0,0,0
joe ingles,92,230.33333333333334,39.94211287988422,82.33333333333333,205.66666666666666,40.032414910858996,9.666666666666666,24.666666666666668,39.189189189189186,-0.8432257216698105,10.709117221418236
javaris crittenton,6,26,23.076923076923077,5.5,25.5,21.568627450980394,0.5,0.5,100,78.43137254901961,1.9230769230769231
james augustine,0,0,0,0,0,0,0,0,0,0,0
cole aldrich,0,0,0,0,0,0,0,0,0,0,0
tornike shengelia,0.5,4,12.5,0.5,4,12.5,0,0,0,-12.5,-1
anthony tucker,0,0,0,0,0,0,0,0,0,0,0
evan turner,31,104,29.807692307692307,29.714285714285715,101.14285714285714,29.37853107344633,1.2857142857142858,2.857142857142857,45,15.621468926553671,2.7472527472527473
linas kleiza,55.285714285714285,164.85714285714286,33.53552859618718,49,147.28571428571428,33.268671193016495,6.285714285714286,17.571428571428573,35.77235772357723,2.503686530560735,10.658578856152513
rashad mccants,73,198.25,36.82219419924338,66.75,179,37.290502793296085,6.25,19.25,32.467532467532465,-4.82297032576362,9.709962168978564
russell westbrook,78.44444444444444,250.88888888888889,31.2666076173605,70.11111111111111,227.11111111111111,30.870841487279844,8.333333333333334,23.77777777777778,35.04672897196262,4.175887484682779,9.477413640389726
larry drew ii,4,26,15.384615384615385,4,26,15.384615384615385,0,0,0,-15.384615384615385,-1
scott williams,0.21428571428571427,0.8571428571428571,25,0.14285714285714285,0.7857142857142857,18.181818181818183,0.07142857142857142,0.07142857142857142,100,81.81818181818181,8.333333333333332
miles plumlee,0,0,0,0,0,0,0,0,0,0,0
chuck person,8.777777777777779,28,31.349206349206355,7.888888888888889,25.11111111111111,31.41592920353983,0.8888888888888888,2.888888888888889,30.769230769230766,-0.6466984343090623,10.317460317460316
walker russell,4,13,30.76923076923077,4,12,33.33333333333333,0,1,0,-33.33333333333333,7.6923076923076925
buddy hield,148,379,39.050131926121374,131,337,38.87240356083086,17,42,40.476190476190474,1.6037869153596134,11.081794195250659
malcolm brogdon,78,193,40.41450777202073,73,182,40.10989010989011,5,11,45.45454545454545,5.344655344655344,5.699481865284974
toby bailey,1.5,7.5,20,1.5,7.5,20,0,0,0,-20,-1
isaiah thomas,144.33333333333334,393.5,36.67937314697162,125.66666666666667,337.8333333333333,37.19782930439073,18.666666666666668,55.666666666666664,33.53293413173653,-3.664895172654198,14.146548072850488
chris andersen,1,4.533333333333333,22.058823529411764,1,4.533333333333333,22.058823529411764,0,0,0,-22.058823529411764,-1
dominique jones,0.6666666666666666,7,9.523809523809524,0.6666666666666666,7,9.523809523809524,0,0,0,-9.523809523809524,-1
doron lamb,25,63.5,39.37007874015748,24.5,62,39.516129032258064,0.5,1.5,33.33333333333333,-6.1827956989247355,2.3622047244094486
nicolas laprovittola,10,27,37.03703703703704,10,26,38.46153846153847,0,1,0,-38.46153846153847,3.7037037037037033
greg ostertag,0.125,0.75,16.666666666666664,0.125,0.75,16.666666666666664,0,0,0,-16.666666666666664,-1
kevin willis,0.25,2.125,11.76470588235294,0.25,2.125,11.76470588235294,0,0,0,-11.76470588235294,-1
khalid el-amin,28,84,33.33333333333333,26,80,32.5,2,4,50,17.5,4.761904761904762
gordan giricek,48.166666666666664,131,36.76844783715013,46.333333333333336,125.83333333333333,36.82119205298014,1.8333333333333333,5.166666666666667,35.48387096774193,-1.3373210852382087,3.9440203562340974
shabazz muhammad,29,89.75,32.31197771587744,27.25,83.75,32.537313432835816,1.75,6,29.166666666666668,-3.3706467661691484,6.685236768802229
dejounte murray,9,23,39.130434782608695,8,21,38.095238095238095,1,2,50,11.904761904761905,8.695652173913043
brian evans,4,13,30.76923076923077,4,12,33.33333333333333,0,1,0,-33.33333333333333,7.6923076923076925
dan langhi,2.75,9.5,28.947368421052634,2.75,9.25,29.72972972972973,0,0.25,0,-29.72972972972973,2.631578947368421
greg buckner,23.9,71.6,33.37988826815643,22.3,66.8,33.383233532934135,1.6,4.8,33.333333333333336,-0.049900199600799056,6.70391061452514
delonte west,47,126.5,37.15415019762846,43.125,117.875,36.58536585365854,3.875,8.625,44.927536231884055,8.342170378225518,6.8181818181818175
luol deng,49.53846153846154,149.07692307692307,33.23013415892673,46.53846153846154,140.07692307692307,33.223503569467326,3,9,33.33333333333333,0.10982976386600285,6.037151702786378
calbert cheaney,2.5714285714285716,10.071428571428571,25.531914893617024,2.5714285714285716,9.785714285714286,26.277372262773724,0,0.2857142857142857,0,-26.277372262773724,2.8368794326241136
josh boone,0,0,0,0,0,0,0,0,0,0,0
mike batiste,18,81,22.22222222222222,18,80,22.5,0,1,0,-22.5,1.2345679012345678
robert sacre,0,0.25,0,0,0.25,0,0,0,0,0,-1
negele knight,0,1,0,0,1,0,0,0,0,0,-1
clint mcdaniel,0,0,0,0,0,0,0,0,0,0,0
julius randle,9,33,27.27272727272727,9,32.666666666666664,27.551020408163268,0,0.3333333333333333,0,-27.551020408163268,1.01010101010101
jorge garbajosa,36,104.5,34.44976076555024,33.5,97,34.5360824742268,2.5,7.5,33.33333333333333,-1.2027491408934736,7.177033492822966
luc mbah a moute,15.777777777777779,48.666666666666664,32.42009132420092,15.555555555555555,47.333333333333336,32.863849765258216,0.2222222222222222,1.3333333333333333,16.666666666666664,-16.19718309859155,2.73972602739726
dajuan summers,7.25,19.75,36.708860759493675,7,18.5,37.83783783783784,0.25,1.25,20,-17.83783783783784,6.329113924050633
tyler hansbrough,0.42857142857142855,3.142857142857143,13.636363636363635,0.42857142857142855,3.142857142857143,13.636363636363635,0,0,0,-13.636363636363635,-1
jarrod uthoff,3,9,33.33333333333333,3,9,33.33333333333333,0,0,0,-33.33333333333333,-1
antonio lang,0,0,0,0,0,0,0,0,0,0,0
darius songaila,0.375,2.375,15.789473684210526,0.375,2.375,15.789473684210526,0,0,0,-15.789473684210526,-1
luther head,75.16666666666667,193.66666666666666,38.81239242685026,70,178.16666666666666,39.28905519176801,5.166666666666667,15.5,33.333333333333336,-5.955721858434671,8.00344234079174
kris humphries,4.230769230769231,14.461538461538462,29.25531914893617,4,13.384615384615385,29.885057471264364,0.23076923076923078,1.0769230769230769,21.42857142857143,-8.456486042692934,7.446808510638298
joel embiid,36,98,36.734693877551024,33,93,35.483870967741936,3,5,60,24.516129032258064,5.1020408163265305
brent price,8.444444444444445,22.11111111111111,38.19095477386934,7.444444444444445,19.555555555555557,38.06818181818182,1,2.5555555555555554,39.130434782608695,1.0622529644268752,11.557788944723617
eric washington,37,97,38.144329896907216,32,82,39.02439024390244,5,15,33.33333333333333,-5.69105691056911,15.463917525773196
kevin love,98.55555555555556,270.55555555555554,36.427104722792606,84.33333333333333,235.44444444444446,35.81878244454931,14.222222222222221,35.111111111111114,40.506329113924046,4.687546669374733,12.977412731006163
jamychal green,23.333333333333332,65.33333333333333,35.714285714285715,21.666666666666668,62.666666666666664,34.57446808510639,1.6666666666666667,2.6666666666666665,62.500000000000014,27.925531914893625,4.081632653061225
isaiah rider,12.545454545454545,36.18181818181818,34.67336683417086,12,34.54545454545455,34.73684210526316,0.5454545454545454,1.6363636363636365,33.33333333333333,-1.403508771929829,4.522613065326634
kiwane garris,0,1,0,0,1,0,0,0,0,0,-1
